latitude,longitude,time,day_of_week,weather,social_media_alerts,event_density,previous_crimes_nearby,crime_risk_score,crime_type
42.607209278795565,-79.06789057307836,4,Tuesday,Rainy,1,0,9,0.0,0
49.15424060712938,-78.07206786269296,21,Friday,Rainy,2,1,9,0.4,0
45.21007093126749,-83.75302796947723,6,Monday,Rainy,0,4,13,0.5,0
21.197493187676265,-107.64011887300511,17,Sunday,Foggy,6,2,8,0.2,0
14.238236453761907,-83.99065328404146,5,Tuesday,Stormy,8,1,1,0.2,0
14.489642879663545,-107.67304010615291,17,Monday,Rainy,0,4,18,0.5,0
21.648932743131045,-109.26959041341492,7,Tuesday,Foggy,2,1,2,0.0,0
34.56734895938157,-92.64360228847337,6,Thursday,Stormy,6,1,8,0.2,0
42.172813043886904,-86.05727780829687,1,Saturday,Stormy,2,0,9,0.0,0
45.97001227926259,-117.34741170441598,3,Sunday,Rainy,2,2,10,0.2,0
34.95013537476931,-116.99886994376958,22,Friday,Clear,2,4,19,0.8999999999999999,1
10.22525250992215,-80.79146565916051,8,Friday,Stormy,3,1,10,0.2,0
17.45267106074134,-77.02513745172601,15,Sunday,Stormy,3,3,11,0.5,0
13.989048154134718,-89.7779541829053,18,Monday,Clear,7,2,13,0.4,0
24.5329790227604,-98.5585995146557,9,Thursday,Rainy,4,1,13,0.2,0
30.054039745349836,-77.7341760200407,7,Monday,Stormy,2,3,10,0.5,0
11.735887143142435,-83.5591483612335,15,Monday,Clear,9,0,1,0.2,0
23.939119031826213,-91.02029007843657,7,Wednesday,Clear,4,4,12,0.5,0
17.167186985012904,-104.01214390256183,19,Monday,Clear,8,2,0,0.2,0
35.88280665035496,-110.10024691715918,3,Tuesday,Rainy,5,2,2,0.2,0
28.570894772973602,-99.06634803642422,22,Wednesday,Clear,3,4,4,0.7,1
29.81270587735635,-105.65887120198943,19,Wednesday,Foggy,0,1,15,0.2,0
27.107671521338442,-103.03707061327695,12,Sunday,Rainy,7,4,4,0.5,0
48.24078841946268,-94.21844723439838,9,Monday,Clear,4,4,7,0.3,0
18.589405004862527,-111.54530215241951,22,Wednesday,Foggy,8,2,4,0.6000000000000001,1
30.666570393754974,-79.69116599630873,8,Friday,Stormy,6,1,8,0.2,0
39.44069473461344,-112.72352691426163,11,Saturday,Stormy,1,4,5,0.3,0
32.2737765253825,-95.95031802895238,14,Wednesday,Clear,1,1,15,0.2,0
47.160835428672044,-82.70143309597816,21,Wednesday,Stormy,7,0,3,0.6000000000000001,1
25.118734225651366,-95.74896461552018,0,Sunday,Rainy,4,2,12,0.2,0
28.547032230927122,-101.94889682056807,11,Tuesday,Clear,4,2,8,0.0,0
13.540892608589136,-96.25543470886245,23,Friday,Stormy,5,0,2,0.6000000000000001,1
34.35996444207714,-77.56646505629297,13,Wednesday,Clear,6,4,18,0.7,1
21.528478737924242,-70.47841508580211,21,Tuesday,Stormy,3,0,11,0.6000000000000001,1
16.412361580622754,-88.44283553552822,22,Friday,Rainy,8,0,14,0.8,1
31.78125171618032,-80.32779786756495,1,Wednesday,Clear,7,2,9,0.2,0
31.292410535196424,-119.27556569203557,2,Monday,Foggy,5,3,15,0.7,1
13.034865648961901,-75.98177952377137,5,Wednesday,Stormy,0,2,12,0.2,0
37.92861813977891,-72.29751200360408,18,Saturday,Foggy,5,0,17,0.4,0
34.95088762603412,-91.24153291212147,20,Friday,Clear,0,2,10,0.6000000000000001,1
17.560691309859887,-82.309756896989,12,Saturday,Stormy,4,3,5,0.3,0
28.777394486161754,-94.36276285199625,19,Wednesday,Clear,5,0,10,0.4,0
38.8129166591424,-105.68981297722051,20,Saturday,Rainy,1,2,17,0.6000000000000001,1
31.17742962165106,-77.38760140084935,7,Friday,Rainy,2,4,10,0.5,0
25.819563047342807,-90.1581644002029,3,Monday,Stormy,6,0,1,0.2,0
22.893538323237745,-91.03084581042965,18,Wednesday,Rainy,4,3,18,0.5,0
34.415754665762144,-87.04338980793969,6,Friday,Foggy,9,2,2,0.2,0
47.564347932409625,-77.19984170855759,6,Sunday,Rainy,8,0,17,0.4,0
36.86979361909934,-83.40469371145178,0,Saturday,Rainy,7,2,14,0.4,0
12.989836145452621,-109.44379028921274,18,Tuesday,Clear,9,1,14,0.4,0
28.42739893928535,-96.65882277963402,16,Saturday,Clear,8,0,1,0.2,0
45.6329652604251,-70.98508340068969,7,Wednesday,Stormy,5,0,7,0.2,0
13.778497032043475,-92.27196431186127,20,Saturday,Rainy,1,1,14,0.6000000000000001,1
49.55502848550174,-73.08773232646007,14,Sunday,Foggy,5,2,9,0.2,0
47.962775745816856,-79.33152568434721,19,Saturday,Foggy,4,4,9,0.3,0
13.130979229195034,-86.69882790956206,18,Saturday,Rainy,9,4,19,0.7,1
47.336532817982196,-102.53173986701223,6,Monday,Stormy,3,4,19,0.5,0
24.525303610378486,-104.78403262372805,23,Tuesday,Stormy,8,1,5,0.6000000000000001,1
43.7883666830345,-87.82894673512061,23,Saturday,Foggy,1,3,14,0.8999999999999999,1
26.73533350853086,-98.37193795767946,12,Wednesday,Foggy,2,0,3,0.0,0
27.634204508100634,-80.06231885916364,0,Friday,Clear,3,3,10,0.5,0
35.36972363910171,-81.9771630229902,6,Sunday,Rainy,6,0,8,0.2,0
40.97909677103934,-104.39347566307428,4,Thursday,Rainy,0,3,4,0.3,0
11.351566037929945,-84.8635608469119,17,Saturday,Rainy,8,3,0,0.5,0
33.72623982108537,-95.2724904951408,7,Tuesday,Foggy,4,1,12,0.2,0
17.469319763894838,-103.83539495930015,14,Friday,Foggy,0,1,18,0.2,0
23.83798071452812,-99.351670361768,17,Tuesday,Foggy,7,3,5,0.5,0
23.91874664620866,-75.23240663938691,5,Sunday,Clear,2,0,5,0.0,0
28.762413608846146,-102.02411539387298,4,Wednesday,Foggy,0,2,10,0.2,0
23.365456475046933,-105.6300363340271,21,Monday,Clear,6,3,0,0.8999999999999999,1
14.29444473802671,-102.40963896449311,10,Saturday,Clear,3,1,1,0.0,0
15.825149541018057,-109.26907818956542,7,Monday,Foggy,4,0,3,0.0,0
11.337519422443908,-92.76825063018356,8,Saturday,Rainy,9,2,2,0.2,0
28.80996341315017,-112.62817818387339,12,Saturday,Stormy,1,3,4,0.3,0
48.17790779411954,-79.12781067815418,2,Tuesday,Clear,3,1,4,0.0,0
14.627008945924661,-108.7209876377187,2,Thursday,Rainy,4,4,5,0.3,0
47.85057972012328,-90.09724862301772,6,Wednesday,Foggy,3,0,5,0.0,0
39.334460589283744,-113.74872505400532,2,Friday,Clear,2,2,10,0.2,0
35.499952117366526,-71.07734258928369,10,Wednesday,Stormy,4,1,19,0.2,0
35.811110212942516,-97.27122705531764,13,Thursday,Foggy,1,4,9,0.3,0
43.06910593585128,-78.89143296205927,20,Sunday,Rainy,9,3,14,1.0999999999999999,1
14.276794575192856,-81.5676082175008,9,Sunday,Clear,9,0,17,0.4,0
30.19017294262167,-84.31534764271606,19,Friday,Foggy,0,2,3,0.0,0
37.88364553043034,-78.6317564397695,8,Thursday,Foggy,6,1,5,0.2,0
33.472817802942544,-114.97681956701472,11,Wednesday,Foggy,2,3,6,0.3,0
43.311162840931786,-86.07514012640189,7,Wednesday,Rainy,5,1,3,0.2,0
12.89086836045406,-106.70863823631095,11,Tuesday,Foggy,7,4,8,0.5,0
37.628041579966634,-80.70641679667051,8,Saturday,Stormy,2,3,0,0.3,0
31.36110921538871,-72.15656200760556,21,Sunday,Stormy,8,1,1,0.6000000000000001,1
25.166434559197736,-74.92552350786521,17,Thursday,Stormy,4,0,5,0.0,0
23.610999289361235,-114.2523888763167,23,Monday,Stormy,7,0,9,0.6000000000000001,1
34.83330531096772,-101.52237896635896,16,Thursday,Rainy,9,2,10,0.4,0
45.63981498577059,-101.78386214012001,10,Thursday,Clear,1,0,16,0.2,0
29.84703704404461,-113.88518668202347,20,Sunday,Foggy,1,0,16,0.6000000000000001,1
42.9889265630768,-115.09369733265862,1,Friday,Stormy,5,2,17,0.4,0
26.086255273758702,-100.75549325154091,22,Saturday,Rainy,1,3,19,0.8999999999999999,1
14.095778511727062,-70.39642247517443,20,Friday,Foggy,5,1,8,0.6000000000000001,1
12.460229458345541,-91.55286744668624,18,Sunday,Foggy,8,3,18,0.7,1
12.053374852947103,-88.91091856978719,13,Tuesday,Foggy,2,1,15,0.2,0
25.2060056783068,-96.44905449906588,22,Monday,Stormy,7,0,13,0.8,1
23.48951003343368,-86.88347238479886,2,Sunday,Stormy,2,4,6,0.3,0
38.71748094490278,-72.16689596276152,5,Wednesday,Foggy,8,2,3,0.2,0
39.71286006339463,-90.56510231928041,3,Monday,Foggy,4,3,13,0.5,0
12.034158753349594,-116.74807701394033,11,Monday,Rainy,7,1,1,0.2,0
18.8449305155606,-95.35547154159008,1,Monday,Rainy,0,4,11,0.5,0
20.97047400635599,-70.36243633740244,5,Sunday,Foggy,0,1,8,0.0,0
31.904479365712376,-100.62986397028683,4,Tuesday,Rainy,8,2,3,0.2,0
15.78060895627801,-90.30593813927639,4,Tuesday,Stormy,6,3,7,0.5,0
15.357648776000016,-114.66816182855915,7,Sunday,Stormy,4,2,0,0.0,0
47.751555568318324,-112.94097506317165,4,Monday,Foggy,9,3,11,0.7,1
42.16811629191124,-76.26592734230186,23,Wednesday,Clear,0,2,9,0.4,0
17.226196083646812,-104.98276858741943,7,Wednesday,Stormy,2,3,17,0.5,0
26.262712316219638,-104.72743633227034,0,Sunday,Clear,9,0,4,0.2,0
24.224879970302624,-100.6393501998836,19,Wednesday,Stormy,9,3,3,0.5,0
41.64016296261629,-71.67606635477387,8,Tuesday,Clear,8,0,15,0.4,0
30.40851665912488,-115.78047519815618,13,Friday,Clear,9,4,9,0.5,0
15.113989479738681,-79.06179487243325,1,Sunday,Clear,2,3,13,0.5,0
39.55968252624976,-102.92210617670068,10,Wednesday,Rainy,4,1,2,0.0,0
25.875519128996757,-77.52659870072625,3,Friday,Rainy,1,3,14,0.5,0
20.516969905285883,-70.41221752477287,3,Monday,Clear,4,3,10,0.5,0
25.019944880828806,-102.5666294894126,16,Sunday,Foggy,6,4,13,0.7,1
29.910262544275852,-113.53218168938224,15,Wednesday,Rainy,4,1,13,0.2,0
23.72462065668038,-112.78122510085359,6,Monday,Stormy,4,0,16,0.2,0
19.676230903670312,-82.0629554525407,11,Monday,Rainy,3,3,3,0.3,0
25.940081152159213,-112.75392238309317,16,Saturday,Rainy,3,3,9,0.3,0
10.76691642999593,-106.97892157326817,4,Sunday,Stormy,4,1,10,0.2,0
40.89991384385256,-109.78008281689601,7,Thursday,Stormy,1,4,4,0.3,0
16.83779574270343,-102.21607179845087,19,Monday,Clear,5,1,4,0.2,0
11.75618454522549,-116.28167124251563,4,Monday,Rainy,1,1,5,0.0,0
36.14794771620317,-77.1628758796371,10,Saturday,Foggy,8,2,14,0.4,0
40.95744515294689,-76.99268440995033,18,Tuesday,Stormy,5,0,13,0.4,0
42.55316526371373,-99.35335507586551,20,Monday,Stormy,4,4,16,0.8999999999999999,1
29.740367306423998,-89.39562154882623,18,Wednesday,Rainy,2,3,6,0.3,0
18.21472738759941,-87.90242145478476,3,Sunday,Foggy,9,4,0,0.5,0
39.48910708999307,-82.53709423270357,10,Sunday,Rainy,8,4,0,0.5,0
37.98852308617349,-93.96549562279745,18,Tuesday,Clear,7,1,16,0.4,0
19.85082936412693,-94.4831977279157,4,Thursday,Foggy,2,3,15,0.5,0
46.13631023451172,-88.43481113358945,1,Thursday,Rainy,0,3,15,0.5,0
14.17485832331316,-84.84758021650612,18,Monday,Stormy,0,2,3,0.0,0
49.30752958365303,-102.66548114853741,16,Friday,Rainy,9,3,10,0.7,1
44.40991243909858,-103.48147633655924,20,Thursday,Clear,7,2,4,0.6000000000000001,1
37.51594581916301,-106.51407979520454,19,Thursday,Foggy,9,1,4,0.2,0
47.54999553119332,-92.55767223436257,17,Saturday,Foggy,6,0,1,0.2,0
38.892446732948315,-101.99221552221138,14,Thursday,Rainy,6,4,14,0.7,1
17.618279881201836,-92.9843366146184,15,Wednesday,Rainy,2,4,12,0.5,0
27.68624552451247,-99.70076170865391,11,Friday,Foggy,5,3,1,0.5,0
12.860120973265413,-78.16329087236696,7,Sunday,Rainy,9,3,10,0.7,1
25.586296891524615,-116.34348801272697,5,Monday,Stormy,4,4,2,0.3,0
39.66412078948835,-91.38947031976627,23,Saturday,Stormy,4,0,3,0.4,0
25.457734037232697,-91.21881247064012,17,Saturday,Foggy,5,0,5,0.2,0
23.211767018725364,-100.81413447306501,10,Sunday,Stormy,7,0,11,0.4,0
33.81422890041247,-98.94895527184283,5,Saturday,Foggy,8,3,18,0.7,1
44.8881811599558,-79.99343195585357,16,Monday,Stormy,4,3,18,0.5,0
11.903327701844496,-105.96631448698326,9,Tuesday,Clear,9,0,10,0.4,0
25.418817387989417,-76.42981042869187,18,Wednesday,Stormy,6,4,6,0.5,0
16.32962967261051,-75.18283479326533,14,Saturday,Stormy,0,2,16,0.2,0
37.814170029274784,-87.4690347798902,15,Friday,Clear,4,4,0,0.3,0
14.228982417245394,-81.35711431459508,22,Tuesday,Stormy,9,2,19,0.8,1
36.59231034320978,-89.35262358227558,16,Friday,Stormy,2,0,16,0.2,0
21.447234831916294,-93.73704431267042,21,Sunday,Stormy,9,3,9,0.8999999999999999,1
17.95667254948899,-71.66611228748852,6,Thursday,Rainy,1,0,13,0.2,0
47.45410231299942,-105.86725178862679,18,Friday,Clear,2,1,5,0.0,0
10.740983069838235,-112.2924526678444,7,Saturday,Stormy,9,3,15,0.7,1
27.51109087558276,-105.62573184287423,7,Tuesday,Foggy,8,2,5,0.2,0
10.865079698471751,-89.26871958102774,4,Wednesday,Foggy,8,3,4,0.5,0
29.34372192417316,-110.74082809494281,10,Saturday,Foggy,1,0,15,0.2,0
30.04189511177673,-74.5592978386843,1,Sunday,Clear,8,2,18,0.4,0
22.86649885578988,-99.44877996673037,17,Wednesday,Foggy,2,1,10,0.2,0
15.286471101000947,-77.50185608540782,20,Thursday,Stormy,2,4,18,0.8999999999999999,1
25.055501509379013,-107.53817277355917,3,Monday,Rainy,4,1,14,0.2,0
36.89051759730264,-104.34158224586263,11,Tuesday,Stormy,3,4,6,0.3,0
41.295832345778365,-117.03883014137517,3,Monday,Stormy,0,3,18,0.5,0
31.230024095525692,-107.1116153907213,4,Sunday,Foggy,0,0,5,0.0,0
33.593375777590225,-95.48430905183493,16,Sunday,Foggy,4,0,12,0.2,0
18.02465484498611,-72.69315411383789,22,Sunday,Rainy,3,4,4,0.7,1
21.493213329105977,-100.55485130542509,18,Thursday,Rainy,7,0,8,0.2,0
16.475824402094336,-88.0128060258327,9,Friday,Clear,1,3,16,0.5,0
19.97181400018445,-98.6144941265606,13,Friday,Foggy,7,1,6,0.2,0
18.99547120902127,-117.66040746160294,14,Thursday,Clear,5,3,14,0.7,1
30.777951455649504,-94.82336870516487,13,Wednesday,Foggy,9,3,10,0.7,1
32.507550231629175,-116.70431766480395,15,Tuesday,Stormy,8,1,9,0.2,0
47.79789683286018,-75.8150037701232,7,Thursday,Foggy,5,2,8,0.2,0
17.822825884060922,-82.3481519024543,8,Thursday,Stormy,6,2,4,0.2,0
35.667028406459835,-101.0674264373817,7,Tuesday,Foggy,7,4,13,0.7,1
42.690370759500915,-87.98906669043552,10,Saturday,Rainy,0,4,16,0.5,0
32.409658551322096,-114.39859223433339,11,Wednesday,Foggy,6,2,13,0.4,0
20.20014610004303,-84.87225065186746,13,Wednesday,Stormy,6,2,8,0.2,0
20.50200920080001,-78.86337955042652,17,Tuesday,Clear,2,3,0,0.3,0
11.570122122839997,-78.91271757308827,22,Monday,Rainy,6,0,4,0.6000000000000001,1
22.21776906193927,-105.7861226154672,11,Saturday,Rainy,3,4,19,0.5,0
39.784147160135205,-106.81269023615867,3,Friday,Rainy,5,0,18,0.4,0
11.900710288284415,-93.93011560486607,12,Tuesday,Stormy,1,1,14,0.2,0
18.771811300193228,-71.61139190350758,20,Wednesday,Foggy,3,2,12,0.6000000000000001,1
38.249299941271275,-73.97385111969574,15,Saturday,Foggy,9,3,7,0.5,0
41.30606251291506,-102.01807591220091,9,Monday,Clear,9,1,10,0.4,0
28.212736402477137,-81.00852469084779,20,Thursday,Rainy,3,4,15,0.8999999999999999,1
37.92297353914596,-73.93411179542713,10,Thursday,Clear,4,3,17,0.5,0
25.51808674619568,-106.95367671411975,11,Thursday,Rainy,5,1,17,0.4,0
16.3965298009651,-78.48521751985301,17,Friday,Rainy,3,1,19,0.2,0
25.92597974091626,-106.60521865454118,1,Saturday,Foggy,5,0,17,0.4,0
33.19871280812571,-102.83589370563946,18,Sunday,Clear,8,2,6,0.2,0
47.922131274115614,-110.05896545746229,4,Wednesday,Foggy,3,3,12,0.5,0
12.750038083547093,-94.64601004636432,19,Monday,Rainy,6,3,19,0.7,1
30.295763753798425,-77.83445528693794,9,Wednesday,Stormy,6,3,5,0.5,0
23.156791128428974,-93.59739312822438,15,Saturday,Clear,7,1,3,0.2,0
30.332467771067783,-113.82799951534513,11,Friday,Clear,1,2,4,0.0,0
10.959017895061267,-107.4112033886415,8,Friday,Foggy,0,3,1,0.3,0
22.521014188063255,-91.85690663593306,2,Saturday,Rainy,8,1,5,0.2,0
42.7947259010802,-90.84062722147199,0,Tuesday,Foggy,8,2,18,0.4,0
32.1576693541855,-91.15470482275651,4,Saturday,Clear,3,1,14,0.2,0
28.023299712644697,-116.1498253746892,7,Sunday,Stormy,3,3,1,0.3,0
21.421002868613584,-82.3152053682623,16,Wednesday,Rainy,9,0,3,0.2,0
21.921700911654234,-74.52859005054967,0,Sunday,Stormy,2,3,8,0.3,0
25.32405734362338,-94.47405261350501,12,Thursday,Stormy,2,4,19,0.5,0
43.42282839858242,-84.05853566140686,5,Tuesday,Stormy,4,4,16,0.5,0
48.688528272330736,-74.29922539817244,14,Sunday,Foggy,4,0,9,0.0,0
27.54621525401498,-87.8688622525992,6,Wednesday,Clear,3,3,14,0.5,0
25.734113549910475,-86.28371377844744,23,Tuesday,Foggy,4,3,16,0.8999999999999999,1
43.86203103279451,-83.92977933080226,7,Tuesday,Rainy,2,2,4,0.0,0
27.076212825452146,-106.97487742729675,2,Saturday,Rainy,5,4,13,0.7,1
32.080726891826046,-90.86610626415863,14,Monday,Stormy,7,0,5,0.2,0
19.23766658394978,-77.89124427277719,3,Tuesday,Stormy,5,2,2,0.2,0
39.74010143116301,-105.19186348696246,8,Saturday,Rainy,6,1,5,0.2,0
31.279532730831274,-75.14147502015699,10,Sunday,Rainy,7,1,11,0.4,0
42.36138200961366,-88.9809025117184,20,Friday,Stormy,6,2,2,0.6000000000000001,1
41.22930920114679,-98.84125742834719,13,Sunday,Rainy,9,0,18,0.4,0
18.600190730801142,-88.84085192998535,8,Thursday,Stormy,4,2,9,0.0,0
38.625422022310495,-99.90700471554618,11,Monday,Stormy,5,0,9,0.2,0
42.00217631805486,-78.09821990759127,4,Tuesday,Stormy,5,3,1,0.5,0
23.8442896312958,-95.88407099662015,20,Monday,Stormy,8,1,3,0.6000000000000001,1
16.904364516090983,-74.93933201228316,5,Saturday,Clear,4,1,12,0.2,0
10.105286223183526,-94.50959595760868,18,Thursday,Rainy,3,2,15,0.2,0
28.036146123725928,-86.98158051813064,4,Thursday,Rainy,1,4,0,0.3,0
24.09730926155366,-70.11277894965747,0,Monday,Rainy,3,2,4,0.0,0
32.19639335301636,-112.65170794957294,9,Wednesday,Stormy,1,3,4,0.3,0
17.52164370355143,-83.16354256332971,13,Thursday,Foggy,6,2,12,0.4,0
44.38662190665901,-113.05638860420332,22,Friday,Foggy,9,0,11,0.8,1
20.310208625124385,-78.05668171178019,16,Friday,Clear,5,3,15,0.7,1
19.057184203505997,-90.17733094189941,10,Tuesday,Rainy,5,1,19,0.4,0
29.228562259374236,-73.09202196967703,3,Wednesday,Stormy,0,0,5,0.0,0
29.95404094977097,-76.70216990275658,17,Wednesday,Stormy,2,2,15,0.2,0
18.603409151403714,-116.25639812655884,18,Saturday,Clear,1,4,1,0.3,0
20.87442906903663,-113.13487291605695,3,Tuesday,Clear,3,4,11,0.5,0
16.788209566209797,-89.94145356965873,11,Thursday,Stormy,8,0,14,0.4,0
38.73840713292667,-94.08426800289627,13,Sunday,Foggy,7,2,11,0.4,0
40.80356125016328,-111.57174346932777,17,Monday,Rainy,0,4,2,0.3,0
28.493139898371304,-113.53203858641751,0,Wednesday,Stormy,6,0,4,0.2,0
38.5634809074007,-91.80046082791935,19,Wednesday,Clear,9,4,9,0.5,0
39.437415677497825,-117.55392260125002,10,Sunday,Stormy,0,0,12,0.2,0
15.531021107112345,-76.31323485232805,18,Saturday,Foggy,8,0,18,0.4,0
48.64712099338147,-79.64585400986897,0,Thursday,Stormy,8,2,10,0.4,0
42.84127788385724,-80.73150141444553,0,Saturday,Clear,2,4,11,0.5,0
18.17933844783294,-119.20014264796295,2,Monday,Clear,1,0,12,0.2,0
17.446601429842808,-117.6179528293631,13,Friday,Stormy,7,1,16,0.4,0
15.026445823183309,-92.50804394246357,7,Wednesday,Clear,5,0,9,0.2,0
15.535142501676734,-70.27871555529111,14,Saturday,Foggy,2,0,7,0.0,0
39.92647196114785,-102.88418995143242,3,Sunday,Rainy,4,3,10,0.5,0
28.786170278064944,-102.7812591797328,10,Thursday,Rainy,9,0,19,0.4,0
41.31736690959469,-113.28610165690083,7,Saturday,Rainy,8,2,2,0.2,0
39.85019577400821,-86.28320981302494,6,Wednesday,Clear,7,2,16,0.4,0
34.18450854020887,-87.66616555029972,23,Friday,Foggy,9,0,8,0.6000000000000001,1
37.45466426314718,-114.93387918104204,1,Sunday,Foggy,1,2,12,0.2,0
10.73422897516567,-96.62938564658245,7,Tuesday,Stormy,3,0,12,0.2,0
22.47110587220088,-86.64625455890129,21,Saturday,Stormy,9,2,16,0.8,1
35.51288717037641,-95.32419318390365,18,Thursday,Stormy,8,1,7,0.2,0
10.373798139449768,-86.28182090676222,22,Sunday,Foggy,7,0,17,0.8,1
11.319077747303737,-79.18648012842552,8,Monday,Foggy,2,0,2,0.0,0
44.07551929881533,-85.70922834391162,15,Sunday,Stormy,1,1,11,0.2,0
37.36099446768287,-89.19428820847381,7,Sunday,Foggy,3,2,9,0.0,0
20.614789324813756,-77.32048715277534,7,Tuesday,Rainy,1,2,10,0.2,0
37.518513604748364,-74.97057160651059,10,Saturday,Stormy,9,4,3,0.5,0
41.69826676557053,-100.5556781412098,6,Monday,Stormy,6,1,9,0.2,0
22.27177132440405,-111.3375056138057,20,Sunday,Clear,9,1,10,0.8,1
11.441495099967497,-79.10697979959747,1,Friday,Clear,5,3,0,0.5,0
47.31116498750938,-109.31234463502584,20,Sunday,Stormy,0,2,9,0.4,0
23.80719353182522,-73.55246651254572,4,Monday,Rainy,1,0,17,0.2,0
14.259270531388255,-118.85610273890482,17,Wednesday,Foggy,9,1,13,0.4,0
29.674274855725894,-73.93644086903483,10,Friday,Rainy,7,3,1,0.5,0
40.73871182656535,-90.54085036939686,16,Sunday,Rainy,9,2,9,0.2,0
18.865892584702365,-81.26289417435592,20,Tuesday,Foggy,7,0,1,0.6000000000000001,1
20.779602005334535,-100.07537064677977,5,Sunday,Clear,5,3,19,0.7,1
19.708599471943327,-70.414185404556,12,Wednesday,Foggy,9,1,9,0.2,0
49.66692211326713,-108.62242862168549,6,Saturday,Rainy,9,0,11,0.4,0
17.8961493492217,-106.78281686809126,10,Wednesday,Foggy,6,0,7,0.2,0
33.02080867864496,-117.42837779812635,17,Friday,Clear,1,4,4,0.3,0
47.01058566627857,-72.97633184692809,5,Sunday,Foggy,0,3,2,0.3,0
15.87586275511117,-97.19853482006619,11,Monday,Foggy,5,0,6,0.2,0
48.83416791470801,-86.25737926403254,23,Saturday,Foggy,9,1,7,0.6000000000000001,1
47.899089375824985,-85.62796362685796,21,Monday,Rainy,2,0,1,0.4,0
45.3828794823305,-76.27489538586612,2,Tuesday,Foggy,0,4,9,0.3,0
18.58226085320009,-86.75373746767954,18,Friday,Foggy,0,4,19,0.5,0
35.36220224043933,-91.89894088479065,10,Tuesday,Clear,2,0,8,0.0,0
40.435658918449604,-84.48407379044782,22,Sunday,Clear,9,2,17,0.8,1
49.44111712785719,-82.45146004984367,1,Thursday,Clear,6,0,13,0.4,0
17.216952883254816,-110.70360268757591,2,Friday,Foggy,1,4,18,0.5,0
40.64103598077186,-114.51664805116235,22,Thursday,Stormy,3,4,1,0.7,1
23.552046797084518,-116.25755747572184,16,Tuesday,Clear,3,1,8,0.0,0
17.025058622720092,-101.29732527387317,4,Thursday,Foggy,5,1,10,0.4,0
26.855077648554197,-95.09998800811275,1,Thursday,Clear,6,2,13,0.4,0
41.753436485944654,-89.21750508550696,11,Wednesday,Clear,1,1,8,0.0,0
28.593992148162087,-72.0982740155195,4,Wednesday,Foggy,0,0,16,0.2,0
31.50092400812194,-103.46060898964969,12,Tuesday,Rainy,5,0,10,0.4,0
49.80637640800485,-81.95629739613628,21,Tuesday,Clear,2,4,2,0.7,1
25.964371982297042,-93.43211902025575,23,Monday,Stormy,5,0,3,0.6000000000000001,1
34.61603018836959,-108.99550339565415,6,Saturday,Rainy,1,4,4,0.3,0
24.609768064614876,-89.23472854356204,20,Thursday,Rainy,9,0,10,0.8,1
25.7114258531482,-71.64119108551482,10,Sunday,Stormy,6,0,12,0.4,0
37.825630137816326,-113.78458503743639,4,Saturday,Clear,9,0,8,0.2,0
47.51547904379534,-94.63601177253855,17,Monday,Foggy,7,0,8,0.2,0
31.694358019692856,-117.41958229247359,5,Monday,Clear,4,1,6,0.0,0
40.73599715795119,-103.9391850551819,2,Friday,Rainy,8,1,5,0.2,0
13.568262352678552,-88.96986612030044,5,Monday,Stormy,5,4,6,0.5,0
18.44632149727708,-77.94715319846227,15,Monday,Foggy,2,3,10,0.5,0
30.085265636781298,-83.48357891369645,2,Thursday,Rainy,1,0,12,0.2,0
10.800468945150993,-96.85716108922631,17,Monday,Rainy,6,4,0,0.5,0
20.11419915050235,-74.53886214479267,23,Thursday,Clear,0,4,3,0.7,1
30.696051592998646,-104.86426674881147,3,Saturday,Clear,0,0,4,0.0,0
10.598447930252028,-82.30082948874168,4,Thursday,Stormy,7,0,4,0.2,0
20.581851449041668,-96.29954891261687,8,Monday,Rainy,5,4,4,0.5,0
30.56123277903478,-75.06821226636121,3,Thursday,Stormy,2,4,11,0.5,0
32.92596991924982,-80.128358917312,0,Tuesday,Rainy,8,1,7,0.2,0
47.030067722212216,-74.92651693464524,21,Tuesday,Stormy,0,1,6,0.4,0
35.81382493002431,-109.28760755289633,10,Thursday,Stormy,4,0,6,0.0,0
26.58943210119975,-86.59247839418961,4,Sunday,Stormy,0,4,8,0.3,0
47.21404708532271,-83.076829595918,9,Saturday,Stormy,6,0,15,0.4,0
41.39531933551177,-82.87928673587032,2,Saturday,Foggy,0,2,12,0.2,0
18.000356844509902,-94.79997747663313,14,Tuesday,Foggy,3,0,12,0.2,0
15.23369445395279,-119.43747388260238,13,Friday,Rainy,1,0,16,0.2,0
37.03246542970932,-106.92846080654625,4,Saturday,Stormy,9,4,2,0.5,0
32.395326623079356,-103.83495624978094,7,Wednesday,Rainy,8,4,0,0.5,0
41.58694455171023,-77.39816913591193,16,Tuesday,Stormy,2,1,4,0.0,0
39.55220200314746,-77.95570914478898,19,Monday,Clear,5,3,8,0.5,0
35.0084613543006,-114.76599479811084,18,Tuesday,Rainy,6,0,10,0.4,0
49.455286865155685,-72.50820591143713,3,Friday,Rainy,1,1,11,0.2,0
31.343589204416347,-110.87712566742545,1,Friday,Rainy,0,2,11,0.2,0
14.524230260068794,-99.28202743495395,1,Friday,Foggy,1,0,5,0.0,0
43.130942592639535,-109.24215169446222,1,Saturday,Stormy,7,3,11,0.7,1
20.07413449382836,-76.98337655853213,2,Saturday,Rainy,8,2,2,0.2,0
